NAME,submitter_id,methilation
ROS1,TCGA-AF-3400,0.792251541
RNF213,TCGA-AF-3400,0.131153392
APC,TCGA-AF-3400,0.508058997
DCC,TCGA-AF-3400,0.441087804
BCL9,TCGA-AF-3400,0.04684695
PIK3CA,TCGA-AF-3400,0.064337954
ACVR2A,TCGA-AF-3400,0.043764008
TRRAP,TCGA-AF-3400,0.108143709
BRAF,TCGA-AF-3400,0.017265835
DCC,TCGA-AF-3400,0.262784283
BCORL1,TCGA-AF-3400,0.007200621
PTPN13,TCGA-AF-3400,0.035175043
CTNNA2,TCGA-AF-3400,0.061071431
AKAP9,TCGA-AF-3400,0.027337936
DCC,TCGA-AF-3400,0.135942242
APC,TCGA-AF-3400,0.469719339
RNF43,TCGA-AF-3400,0.53260445
GRIN2A,TCGA-AF-3400,0.226964543
DCC,TCGA-AF-3400,0.328055385
DCC,TCGA-AF-3400,0.319263491
MLL4,TCGA-AF-3400,0.025434693
SMAD4,TCGA-AF-3400,0.024119443
CARD11,TCGA-AF-3400,0.186647536
ANK1,TCGA-AF-3400,0.256797584
BRCA2,TCGA-AF-3400,0.042898452
ANK1,TCGA-AF-3911,0.175989724
DCC,TCGA-AF-3911,0.164471796
KRAS,TCGA-AF-3911,0.038344409
CDH10,TCGA-AF-3911,0.856500342
APC,TCGA-AF-3911,0.639257254
GRIN2A,TCGA-AF-3911,0.21206396
DCC,TCGA-AF-3911,0.676563519
ATRX,TCGA-AF-3911,0.033012247
LRP1B,TCGA-AF-3911,0.447614306
KRAS,TCGA-AF-3911,0.07921087
FAT1,TCGA-AF-3911,0.020090423
BRAF,TCGA-AF-3911,0.217127438
FBXW7,TCGA-AF-3911,0.019206775
TRRAP,TCGA-AF-3911,0.084688208
MLL3,TCGA-AF-3911,0.157929253
DCC,TCGA-AF-3911,0.587251982
PTPRT,TCGA-AF-3911,0.500467834
RNF43,TCGA-AF-3911,0.03590441
FBXW7,TCGA-AF-3911,0.056801482
DCC,TCGA-AF-3911,0.305605961
ZFHX3,TCGA-AF-3911,0.05067464
CSMD3,TCGA-AF-3911,0.781400261
ERBB4,TCGA-AF-3911,0.330733826
CNTNAP2,TCGA-AF-3911,0.25014786
FAM123B,TCGA-AF-3911,0.031467744
KRAS,TCGA-AF-3911,0.009195462
TNC,TCGA-AF-3911,0.07211311
ZFHX3,TCGA-AF-3911,0.038618596
RNF213,TCGA-AF-3911,0.051509511
BRAF,TCGA-AF-3911,0.023466755
SMAD4,TCGA-AF-3911,0.040235901
KRAS,TCGA-AF-3911,0.009984311
BRAF,TCGA-AF-3911,0.032441238
BCL9L,TCGA-AF-3911,0.084150126
ARID1A,TCGA-AF-3911,0.034283504
PTPN13,TCGA-AF-3911,0.034739814
BRCA2,TCGA-AF-3911,0.924406816
PTPRT,TCGA-AF-3911,0.676122078
PREX2,TCGA-AF-3911,0.558188014
BRAF,TCGA-AF-3911,0.017724252
TCF7L2,TCGA-AF-3911,0.036876276
ACVR2A,TCGA-AF-3911,0.050027187
APC,TCGA-AF-3911,0.354393395
MYH11,TCGA-AF-3911,0.040022421
CDH4,TCGA-AF-3911,0.903535664
BIRC6,TCGA-AF-3911,0.018405845
CNTNAP2,TCGA-AF-3911,0.748006899
AKAP9,TCGA-AF-3911,0.063326865
APC,TCGA-AF-3911,0.522771732
BRAF,TCGA-AF-3911,0.024651109
KRAS,TCGA-AF-3911,0.052420276
ARID1A,TCGA-AF-3911,0.031075772
PREX2,TCGA-AF-3911,0.404748649
MYH11,TCGA-AF-3911,0.041684241
CARD11,TCGA-AF-3911,0.656281951
KRAS,TCGA-AF-3911,0.019805395
BCORL1,TCGA-AF-3911,0.07018334
DCC,TCGA-AF-3911,0.130220261
DCC,TCGA-AF-3911,0.562603686
BIRC6,TCGA-AF-3911,0.016656025
FAM123B,TCGA-AF-3911,0.037926186
FAT1,TCGA-AF-3911,0.02846466
PIK3CA,TCGA-AF-3911,0.053627638
TCF7L2,TCGA-AF-3911,0.23125415
BCL9L,TCGA-AF-3911,0.145925394
APC,TCGA-AF-3911,0.584426669
TNC,TCGA-AF-3911,0.272219463
ERBB4,TCGA-AF-3911,0.020513262
ROS1,TCGA-AF-3911,0.244370832
RNF213,TCGA-AF-3911,0.284001092
APC,TCGA-AF-3911,0.628313102
DCC,TCGA-AF-3911,0.778135641
BCL9,TCGA-AF-3911,0.046861024
PIK3CA,TCGA-AF-3911,0.039144228
ACVR2A,TCGA-AF-3911,0.05039324
TRRAP,TCGA-AF-3911,0.073190296
BRAF,TCGA-AF-3911,0.018996995
DCC,TCGA-AF-3911,0.457716315
BCORL1,TCGA-AF-3911,0.019696084
PTPN13,TCGA-AF-3911,0.023257982
CTNNA2,TCGA-AF-3911,0.030249087
AKAP9,TCGA-AF-3911,0.028575988
DCC,TCGA-AF-3911,0.282937725
APC,TCGA-AF-3911,0.322130281
RNF43,TCGA-AF-3911,0.172677143
GRIN2A,TCGA-AF-3911,0.39127601
DCC,TCGA-AF-3911,0.457394239
DCC,TCGA-AF-3911,0.512465673
MLL4,TCGA-AF-3911,0.036090954
SMAD4,TCGA-AF-3911,0.032459105
CARD11,TCGA-AF-3911,0.632809499
ANK1,TCGA-AF-3911,0.188413108
BRCA2,TCGA-AF-3911,0.046823589
ANK1,TCGA-AF-4110,0.272196951
DCC,TCGA-AF-4110,0.246462849
KRAS,TCGA-AF-4110,0.034206543
CDH10,TCGA-AF-4110,0.623847459
APC,TCGA-AF-4110,0.52060703
GRIN2A,TCGA-AF-4110,0.278142608
DCC,TCGA-AF-4110,0.188469746
ATRX,TCGA-AF-4110,0.02633835
LRP1B,TCGA-AF-4110,0.407865961
KRAS,TCGA-AF-4110,0.092515365
FAT1,TCGA-AF-4110,0.14354462
BRAF,TCGA-AF-4110,0.155855186
FBXW7,TCGA-AF-4110,0.026868091
TRRAP,TCGA-AF-4110,0.084006531
MLL3,TCGA-AF-4110,0.141135966
DCC,TCGA-AF-4110,0.514580254
PTPRT,TCGA-AF-4110,0.446078024
RNF43,TCGA-AF-4110,0.041553904
FBXW7,TCGA-AF-4110,0.057014954
DCC,TCGA-AF-4110,0.442713947
ZFHX3,TCGA-AF-4110,0.057794601
CSMD3,TCGA-AF-4110,0.535168978
ERBB4,TCGA-AF-4110,0.109471996
CNTNAP2,TCGA-AF-4110,0.067243547
FAM123B,TCGA-AF-4110,0.030529076
KRAS,TCGA-AF-4110,0.009254948
TNC,TCGA-AF-4110,0.063681654
ZFHX3,TCGA-AF-4110,0.048847911
RNF213,TCGA-AF-4110,0.049137213
BRAF,TCGA-AF-4110,0.016678741
SMAD4,TCGA-AF-4110,0.036875212
KRAS,TCGA-AF-4110,0.010637691
BRAF,TCGA-AF-4110,0.042288967
BCL9L,TCGA-AF-4110,0.142822212
ARID1A,TCGA-AF-4110,0.044995718
PTPN13,TCGA-AF-4110,0.070037764
BRCA2,TCGA-AF-4110,0.8767713
PTPRT,TCGA-AF-4110,0.428613896
PREX2,TCGA-AF-4110,0.519610566
BRAF,TCGA-AF-4110,0.017472779
TCF7L2,TCGA-AF-4110,0.040626483
ACVR2A,TCGA-AF-4110,0.058706992
APC,TCGA-AF-4110,0.030494081
MYH11,TCGA-AF-4110,0.028785076
CDH4,TCGA-AF-4110,0.880509793
BIRC6,TCGA-AF-4110,0.025421252
CNTNAP2,TCGA-AF-4110,0.678963411
AKAP9,TCGA-AF-4110,0.046268318
APC,TCGA-AF-4110,0.044905931
BRAF,TCGA-AF-4110,0.023078736
KRAS,TCGA-AF-4110,0.040338118
ARID1A,TCGA-AF-4110,0.037647494
PREX2,TCGA-AF-4110,0.601639513
MYH11,TCGA-AF-4110,0.017104702
CARD11,TCGA-AF-4110,0.768521796
KRAS,TCGA-AF-4110,0.028704109
BCORL1,TCGA-AF-4110,0.042032738
DCC,TCGA-AF-4110,0.078446317
DCC,TCGA-AF-4110,0.357616925
BIRC6,TCGA-AF-4110,0.015786267
FAM123B,TCGA-AF-4110,0.03815008
FAT1,TCGA-AF-4110,0.082503061
PIK3CA,TCGA-AF-4110,0.048827338
TCF7L2,TCGA-AF-4110,0.190328042
BCL9L,TCGA-AF-4110,0.223729814
APC,TCGA-AF-4110,0.058073953
TNC,TCGA-AF-4110,0.089257642
ERBB4,TCGA-AF-4110,0.019381648
ROS1,TCGA-AF-4110,0.441402981
RNF213,TCGA-AF-4110,0.225296073
APC,TCGA-AF-4110,0.059226763
DCC,TCGA-AF-4110,0.244268068
BCL9,TCGA-AF-4110,0.048953967
PIK3CA,TCGA-AF-4110,0.041110231
ACVR2A,TCGA-AF-4110,0.083702435
TRRAP,TCGA-AF-4110,0.090664857
BRAF,TCGA-AF-4110,0.016954373
DCC,TCGA-AF-4110,0.236003375
BCORL1,TCGA-AF-4110,0.024408562
PTPN13,TCGA-AF-4110,0.045582107
CTNNA2,TCGA-AF-4110,0.047182734
AKAP9,TCGA-AF-4110,0.028183108
DCC,TCGA-AF-4110,0.163811048
APC,TCGA-AF-4110,0.058401934
RNF43,TCGA-AF-4110,0.350451643
GRIN2A,TCGA-AF-4110,0.43097232
DCC,TCGA-AF-4110,0.402835591
DCC,TCGA-AF-4110,0.15886302
MLL4,TCGA-AF-4110,0.025818639
SMAD4,TCGA-AF-4110,0.045920551
CARD11,TCGA-AF-4110,0.031458685
ANK1,TCGA-AF-4110,0.324380535
BRCA2,TCGA-AF-4110,0.047446932
ANK1,TCGA-AF-6136,0.595567282
DCC,TCGA-AF-6136,0.410085657
KRAS,TCGA-AF-6136,0.053006125
CDH10,TCGA-AF-6136,0.848810737
APC,TCGA-AF-6136,0.469483305
GRIN2A,TCGA-AF-6136,0.386004301
DCC,TCGA-AF-6136,0.625066605
ATRX,TCGA-AF-6136,0.43152571
LRP1B,TCGA-AF-6136,0.43966998
KRAS,TCGA-AF-6136,0.077280676
FAT1,TCGA-AF-6136,0.073511782
BRAF,TCGA-AF-6136,0.142587433
FBXW7,TCGA-AF-6136,0.047070946
TRRAP,TCGA-AF-6136,0.093542824
MLL3,TCGA-AF-6136,0.202433867
DCC,TCGA-AF-6136,0.607636606
PTPRT,TCGA-AF-6136,0.643656614
RNF43,TCGA-AF-6136,0.041610088
FBXW7,TCGA-AF-6136,0.067123552
DCC,TCGA-AF-6136,0.697982691
ZFHX3,TCGA-AF-6136,0.087145663
CSMD3,TCGA-AF-6136,0.701095685
ERBB4,TCGA-AF-6136,0.071551784
CNTNAP2,TCGA-AF-6136,0.45319807
FAM123B,TCGA-AF-6136,0.484693541
KRAS,TCGA-AF-6136,0.014814405
TNC,TCGA-AF-6136,0.084365875
ZFHX3,TCGA-AF-6136,0.044912407
RNF213,TCGA-AF-6136,0.057959864
BRAF,TCGA-AF-6136,0.01862175
SMAD4,TCGA-AF-6136,0.04252386
KRAS,TCGA-AF-6136,0.015344237
BRAF,TCGA-AF-6136,0.049980164
BCL9L,TCGA-AF-6136,0.126828285
ARID1A,TCGA-AF-6136,0.063231892
PTPN13,TCGA-AF-6136,0.08169284
BRCA2,TCGA-AF-6136,0.918289906
PTPRT,TCGA-AF-6136,0.631938172
PREX2,TCGA-AF-6136,0.496563842
BRAF,TCGA-AF-6136,0.026398893
TCF7L2,TCGA-AF-6136,0.042662511
ACVR2A,TCGA-AF-6136,0.068818894
APC,TCGA-AF-6136,0.030097639
MYH11,TCGA-AF-6136,0.471526588
CDH4,TCGA-AF-6136,0.912788638
BIRC6,TCGA-AF-6136,0.030302583
CNTNAP2,TCGA-AF-6136,0.744878565
AKAP9,TCGA-AF-6136,0.053147991
APC,TCGA-AF-6136,0.041287934
BRAF,TCGA-AF-6136,0.029182102
KRAS,TCGA-AF-6136,0.065029665
ARID1A,TCGA-AF-6136,0.048173791
PREX2,TCGA-AF-6136,0.545222182
MYH11,TCGA-AF-6136,0.582819473
CARD11,TCGA-AF-6136,0.719172736
KRAS,TCGA-AF-6136,0.038337055
BCORL1,TCGA-AF-6136,0.512371697
DCC,TCGA-AF-6136,0.54334293
DCC,TCGA-AF-6136,0.581772224
BIRC6,TCGA-AF-6136,0.026214697
FAM123B,TCGA-AF-6136,0.502548587
FAT1,TCGA-AF-6136,0.074323533
PIK3CA,TCGA-AF-6136,0.073216366
TCF7L2,TCGA-AF-6136,0.300957689
BCL9L,TCGA-AF-6136,0.174448293
APC,TCGA-AF-6136,0.060250359
TNC,TCGA-AF-6136,0.119899231
ERBB4,TCGA-AF-6136,0.018819362
ROS1,TCGA-AF-6136,0.231208605
RNF213,TCGA-AF-6136,0.242028003
APC,TCGA-AF-6136,0.069854067
DCC,TCGA-AF-6136,0.74231921
BCL9,TCGA-AF-6136,0.06117338
PIK3CA,TCGA-AF-6136,0.052711288
ACVR2A,TCGA-AF-6136,0.073124348
TRRAP,TCGA-AF-6136,0.114637279
BRAF,TCGA-AF-6136,0.025812996
DCC,TCGA-AF-6136,0.700123002
BCORL1,TCGA-AF-6136,0.452252083
PTPN13,TCGA-AF-6136,0.040989565
CTNNA2,TCGA-AF-6136,0.314943634
AKAP9,TCGA-AF-6136,0.037979613
DCC,TCGA-AF-6136,0.215846561
APC,TCGA-AF-6136,0.073487005
RNF43,TCGA-AF-6136,0.268215427
GRIN2A,TCGA-AF-6136,0.506799602
DCC,TCGA-AF-6136,0.228371347
DCC,TCGA-AF-6136,0.493759974
MLL4,TCGA-AF-6136,0.046896828
SMAD4,TCGA-AF-6136,0.064393031
CARD11,TCGA-AF-6136,0.301614836
ANK1,TCGA-AF-6136,0.465183363
BRCA2,TCGA-AF-6136,0.052298182
ANK1,TCGA-AF-6655,0.289742277
DCC,TCGA-AF-6655,0.514873861
KRAS,TCGA-AF-6655,0.058090078
CDH10,TCGA-AF-6655,0.836444526
APC,TCGA-AF-6655,0.534564364
GRIN2A,TCGA-AF-6655,0.307119132
DCC,TCGA-AF-6655,0.497552389
ATRX,TCGA-AF-6655,0.048230997
LRP1B,TCGA-AF-6655,0.061647224
KRAS,TCGA-AF-6655,0.084219662
FAT1,TCGA-AF-6655,0.04199025
BRAF,TCGA-AF-6655,0.155231191
FBXW7,TCGA-AF-6655,0.043144339
TRRAP,TCGA-AF-6655,0.068820059
MLL3,TCGA-AF-6655,0.181804764
DCC,TCGA-AF-6655,0.505762919
PTPRT,TCGA-AF-6655,0.49056461
RNF43,TCGA-AF-6655,0.044808623
FBXW7,TCGA-AF-6655,0.064679697
DCC,TCGA-AF-6655,0.241294313
ZFHX3,TCGA-AF-6655,0.075770442
CSMD3,TCGA-AF-6655,0.342070446
ERBB4,TCGA-AF-6655,0.049424017
CNTNAP2,TCGA-AF-6655,0.043415271
FAM123B,TCGA-AF-6655,0.0378272
KRAS,TCGA-AF-6655,0.014460496
TNC,TCGA-AF-6655,0.322268535
ZFHX3,TCGA-AF-6655,0.062511469
RNF213,TCGA-AF-6655,0.061928787
BRAF,TCGA-AF-6655,0.019493968
SMAD4,TCGA-AF-6655,0.06307183
KRAS,TCGA-AF-6655,0.014549795
BRAF,TCGA-AF-6655,0.057234331
BCL9L,TCGA-AF-6655,0.123139084
ARID1A,TCGA-AF-6655,0.04961091
PTPN13,TCGA-AF-6655,0.049869823
BRCA2,TCGA-AF-6655,0.823096399
PTPRT,TCGA-AF-6655,0.52195041
PREX2,TCGA-AF-6655,0.486268355
BRAF,TCGA-AF-6655,0.022879896
TCF7L2,TCGA-AF-6655,0.047084736
ACVR2A,TCGA-AF-6655,0.049403094
APC,TCGA-AF-6655,0.032928687
MYH11,TCGA-AF-6655,0.049622998
CDH4,TCGA-AF-6655,0.546565056
BIRC6,TCGA-AF-6655,0.033836444
CNTNAP2,TCGA-AF-6655,0.512140748
AKAP9,TCGA-AF-6655,0.055651657
APC,TCGA-AF-6655,0.03511129
BRAF,TCGA-AF-6655,0.026495595
KRAS,TCGA-AF-6655,0.060057955
ARID1A,TCGA-AF-6655,0.049961117
PREX2,TCGA-AF-6655,0.379979808
MYH11,TCGA-AF-6655,0.38859141
CARD11,TCGA-AF-6655,0.800877637
KRAS,TCGA-AF-6655,0.032969107
BCORL1,TCGA-AF-6655,0.031153389
DCC,TCGA-AF-6655,0.423839566
DCC,TCGA-AF-6655,0.319148898
BIRC6,TCGA-AF-6655,0.021928122
FAM123B,TCGA-AF-6655,0.04974802
FAT1,TCGA-AF-6655,0.044371819
PIK3CA,TCGA-AF-6655,0.054076883
TCF7L2,TCGA-AF-6655,0.253449029
BCL9L,TCGA-AF-6655,0.150280078
APC,TCGA-AF-6655,0.068400176
TNC,TCGA-AF-6655,0.096468121
ERBB4,TCGA-AF-6655,0.015655133
ROS1,TCGA-AF-6655,0.482192883
RNF213,TCGA-AF-6655,0.176899128
APC,TCGA-AF-6655,0.064622715
DCC,TCGA-AF-6655,0.657452184
BCL9,TCGA-AF-6655,0.043365239
PIK3CA,TCGA-AF-6655,0.051170194
ACVR2A,TCGA-AF-6655,0.064357499
TRRAP,TCGA-AF-6655,0.08129675
BRAF,TCGA-AF-6655,0.023434467
DCC,TCGA-AF-6655,0.527513649
BCORL1,TCGA-AF-6655,0.022444075
PTPN13,TCGA-AF-6655,0.045312092
CTNNA2,TCGA-AF-6655,0.048327767
AKAP9,TCGA-AF-6655,0.045109287
DCC,TCGA-AF-6655,0.314262803
APC,TCGA-AF-6655,0.074296116
RNF43,TCGA-AF-6655,0.36970086
GRIN2A,TCGA-AF-6655,0.131608586
DCC,TCGA-AF-6655,0.374728036
DCC,TCGA-AF-6655,0.378885729
MLL4,TCGA-AF-6655,0.033912059
SMAD4,TCGA-AF-6655,0.055250069
CARD11,TCGA-AF-6655,0.408832515
ANK1,TCGA-AF-6655,0.44010411
BRCA2,TCGA-AF-6655,0.078218879
ANK1,TCGA-AF-6672,0.515089439
DCC,TCGA-AF-6672,0.712097586
KRAS,TCGA-AF-6672,0.053964358
CDH10,TCGA-AF-6672,0.204637266
APC,TCGA-AF-6672,0.710322728
GRIN2A,TCGA-AF-6672,0.197116683
DCC,TCGA-AF-6672,0.726822626
ATRX,TCGA-AF-6672,0.03503083
LRP1B,TCGA-AF-6672,0.055875607
KRAS,TCGA-AF-6672,0.113357554
FAT1,TCGA-AF-6672,0.054437216
BRAF,TCGA-AF-6672,0.152548852
FBXW7,TCGA-AF-6672,0.035128704
TRRAP,TCGA-AF-6672,0.116881117
MLL3,TCGA-AF-6672,0.281659319
DCC,TCGA-AF-6672,0.495405658
PTPRT,TCGA-AF-6672,0.708112417
RNF43,TCGA-AF-6672,0.036191071
FBXW7,TCGA-AF-6672,0.076569674
DCC,TCGA-AF-6672,0.59207768
ZFHX3,TCGA-AF-6672,0.047020369
CSMD3,TCGA-AF-6672,0.072133586
ERBB4,TCGA-AF-6672,0.046625107
CNTNAP2,TCGA-AF-6672,0.031255775
FAM123B,TCGA-AF-6672,0.031041993
KRAS,TCGA-AF-6672,0.010645355
TNC,TCGA-AF-6672,0.058763118
ZFHX3,TCGA-AF-6672,0.048330883
RNF213,TCGA-AF-6672,0.06382651
BRAF,TCGA-AF-6672,0.017356527
SMAD4,TCGA-AF-6672,0.036300771
KRAS,TCGA-AF-6672,0.0130269
BRAF,TCGA-AF-6672,0.05130736
BCL9L,TCGA-AF-6672,0.107388125
ARID1A,TCGA-AF-6672,0.048473544
PTPN13,TCGA-AF-6672,0.067065859
BRCA2,TCGA-AF-6672,0.938360552
PTPRT,TCGA-AF-6672,0.607268632
PREX2,TCGA-AF-6672,0.309796045
BRAF,TCGA-AF-6672,0.018563313
TCF7L2,TCGA-AF-6672,0.047380444
ACVR2A,TCGA-AF-6672,0.067299242
APC,TCGA-AF-6672,0.647580517
MYH11,TCGA-AF-6672,0.039968454
CDH4,TCGA-AF-6672,0.792256545
BIRC6,TCGA-AF-6672,0.027837366
CNTNAP2,TCGA-AF-6672,0.233622059
AKAP9,TCGA-AF-6672,0.048974133
APC,TCGA-AF-6672,0.746133074
BRAF,TCGA-AF-6672,0.03186386
KRAS,TCGA-AF-6672,0.043950879
ARID1A,TCGA-AF-6672,0.046970078
PREX2,TCGA-AF-6672,0.354311645
MYH11,TCGA-AF-6672,0.018856082
CARD11,TCGA-AF-6672,0.748798812
KRAS,TCGA-AF-6672,0.035055887
BCORL1,TCGA-AF-6672,0.030600122
DCC,TCGA-AF-6672,0.110605134
DCC,TCGA-AF-6672,0.550147852
BIRC6,TCGA-AF-6672,0.02613916
FAM123B,TCGA-AF-6672,0.028799182
FAT1,TCGA-AF-6672,0.039097929
PIK3CA,TCGA-AF-6672,0.065477912
TCF7L2,TCGA-AF-6672,0.342017988
BCL9L,TCGA-AF-6672,0.214530393
APC,TCGA-AF-6672,0.766148787
TNC,TCGA-AF-6672,0.064055611
ERBB4,TCGA-AF-6672,0.012934996
ROS1,TCGA-AF-6672,0.691830182
RNF213,TCGA-AF-6672,0.20962944
APC,TCGA-AF-6672,0.800394899
DCC,TCGA-AF-6672,0.552065383
BCL9,TCGA-AF-6672,0.037381917
PIK3CA,TCGA-AF-6672,0.047538489
ACVR2A,TCGA-AF-6672,0.096241294
TRRAP,TCGA-AF-6672,0.116629644
BRAF,TCGA-AF-6672,0.028139852
DCC,TCGA-AF-6672,0.446702972
BCORL1,TCGA-AF-6672,0.02360312
PTPN13,TCGA-AF-6672,0.052520145
CTNNA2,TCGA-AF-6672,0.0319819
AKAP9,TCGA-AF-6672,0.039071987
DCC,TCGA-AF-6672,0.300057878
APC,TCGA-AF-6672,0.651094224
RNF43,TCGA-AF-6672,0.219197995
GRIN2A,TCGA-AF-6672,0.441790576
DCC,TCGA-AF-6672,0.511656591
DCC,TCGA-AF-6672,0.274715981
MLL4,TCGA-AF-6672,0.032800801
SMAD4,TCGA-AF-6672,0.043907418
CARD11,TCGA-AF-6672,0.02533962
ANK1,TCGA-AF-6672,0.206559179
BRCA2,TCGA-AF-6672,0.042454891
ANK1,TCGA-AF-A56K,0.322942396
DCC,TCGA-AF-A56K,0.587268728
KRAS,TCGA-AF-A56K,0.034469332
CDH10,TCGA-AF-A56K,0.5660889
APC,TCGA-AF-A56K,0.376882464
GRIN2A,TCGA-AF-A56K,0.068455956
DCC,TCGA-AF-A56K,0.566422974
ATRX,TCGA-AF-A56K,0.023744876
LRP1B,TCGA-AF-A56K,0.032808387
KRAS,TCGA-AF-A56K,0.05783771
FAT1,TCGA-AF-A56K,0.062151376
BRAF,TCGA-AF-A56K,0.11363548
FBXW7,TCGA-AF-A56K,0.028140957
TRRAP,TCGA-AF-A56K,0.108062246
MLL3,TCGA-AF-A56K,0.149833945
DCC,TCGA-AF-A56K,0.520079158
PTPRT,TCGA-AF-A56K,0.511105131
RNF43,TCGA-AF-A56K,0.042963194
FBXW7,TCGA-AF-A56K,0.056696106
DCC,TCGA-AF-A56K,0.621622383
ZFHX3,TCGA-AF-A56K,0.078928496
CSMD3,TCGA-AF-A56K,0.339912148
ERBB4,TCGA-AF-A56K,0.101400004
CNTNAP2,TCGA-AF-A56K,0.037817199
FAM123B,TCGA-AF-A56K,0.029196417
KRAS,TCGA-AF-A56K,0.013533928
TNC,TCGA-AF-A56K,0.052482824
ZFHX3,TCGA-AF-A56K,0.049941679
RNF213,TCGA-AF-A56K,0.058470683
BRAF,TCGA-AF-A56K,0.019790289
SMAD4,TCGA-AF-A56K,0.043952792
KRAS,TCGA-AF-A56K,0.012066939
BRAF,TCGA-AF-A56K,0.039801807
BCL9L,TCGA-AF-A56K,0.129806574
ARID1A,TCGA-AF-A56K,0.04130361
PTPN13,TCGA-AF-A56K,0.052624816
BRCA2,TCGA-AF-A56K,0.909191927
PTPRT,TCGA-AF-A56K,0.479598071
PREX2,TCGA-AF-A56K,0.343082169
BRAF,TCGA-AF-A56K,0.028952608
TCF7L2,TCGA-AF-A56K,0.037491267
ACVR2A,TCGA-AF-A56K,0.051609114
APC,TCGA-AF-A56K,0.03465472
MYH11,TCGA-AF-A56K,0.031052812
CDH4,TCGA-AF-A56K,0.697549021
BIRC6,TCGA-AF-A56K,0.032219431
CNTNAP2,TCGA-AF-A56K,0.421411189
AKAP9,TCGA-AF-A56K,0.04512839
APC,TCGA-AF-A56K,0.046817338
BRAF,TCGA-AF-A56K,0.027408735
KRAS,TCGA-AF-A56K,0.039839394
ARID1A,TCGA-AF-A56K,0.037016637
PREX2,TCGA-AF-A56K,0.128082848
MYH11,TCGA-AF-A56K,0.022104373
CARD11,TCGA-AF-A56K,0.690175497
KRAS,TCGA-AF-A56K,0.023010098
BCORL1,TCGA-AF-A56K,0.039012942
DCC,TCGA-AF-A56K,0.170425275
DCC,TCGA-AF-A56K,0.488644523
BIRC6,TCGA-AF-A56K,0.014415081
FAM123B,TCGA-AF-A56K,0.054733581
FAT1,TCGA-AF-A56K,0.039333725
PIK3CA,TCGA-AF-A56K,0.036032863
TCF7L2,TCGA-AF-A56K,0.340057632
BCL9L,TCGA-AF-A56K,0.165119903
APC,TCGA-AF-A56K,0.086759732
TNC,TCGA-AF-A56K,0.119609913
ERBB4,TCGA-AF-A56K,0.024878176
ROS1,TCGA-AF-A56K,0.393318231
RNF213,TCGA-AF-A56K,0.374617854
APC,TCGA-AF-A56K,0.086631123
DCC,TCGA-AF-A56K,0.695546937
BCL9,TCGA-AF-A56K,0.054107322
PIK3CA,TCGA-AF-A56K,0.11300114
ACVR2A,TCGA-AF-A56K,0.05186702
TRRAP,TCGA-AF-A56K,0.056797607
BRAF,TCGA-AF-A56K,0.016588149
DCC,TCGA-AF-A56K,0.529662276
BCORL1,TCGA-AF-A56K,0.018018234
PTPN13,TCGA-AF-A56K,0.039607556
CTNNA2,TCGA-AF-A56K,0.136190151
AKAP9,TCGA-AF-A56K,0.029721001
DCC,TCGA-AF-A56K,0.466113364
APC,TCGA-AF-A56K,0.078277432
RNF43,TCGA-AF-A56K,0.210418809
GRIN2A,TCGA-AF-A56K,0.277249659
DCC,TCGA-AF-A56K,0.367868953
DCC,TCGA-AF-A56K,0.458771102
MLL4,TCGA-AF-A56K,0.044092773
SMAD4,TCGA-AF-A56K,0.036852294
CARD11,TCGA-AF-A56K,0.023125691
ANK1,TCGA-AF-A56K,0.303368046
BRCA2,TCGA-AF-A56K,0.028229096
ANK1,TCGA-AF-A56L,0.6645674
DCC,TCGA-AF-A56L,0.500121077
KRAS,TCGA-AF-A56L,0.034891836
CDH10,TCGA-AF-A56L,0.796691944
APC,TCGA-AF-A56L,0.328991448
GRIN2A,TCGA-AF-A56L,0.384500196
DCC,TCGA-AF-A56L,0.499661813
ATRX,TCGA-AF-A56L,0.388520776
LRP1B,TCGA-AF-A56L,0.060562602
KRAS,TCGA-AF-A56L,0.074897575
FAT1,TCGA-AF-A56L,0.063163757
BRAF,TCGA-AF-A56L,0.169821103
FBXW7,TCGA-AF-A56L,0.047563785
TRRAP,TCGA-AF-A56L,0.098090866
MLL3,TCGA-AF-A56L,0.159733393
DCC,TCGA-AF-A56L,0.563233193
PTPRT,TCGA-AF-A56L,0.319348661
RNF43,TCGA-AF-A56L,0.059584928
FBXW7,TCGA-AF-A56L,0.049741564
DCC,TCGA-AF-A56L,0.592062815
ZFHX3,TCGA-AF-A56L,0.0622526
CSMD3,TCGA-AF-A56L,0.557464325
ERBB4,TCGA-AF-A56L,0.38184011
CNTNAP2,TCGA-AF-A56L,0.462439678
FAM123B,TCGA-AF-A56L,0.376524645
KRAS,TCGA-AF-A56L,0.013218449
TNC,TCGA-AF-A56L,0.057473395
ZFHX3,TCGA-AF-A56L,0.042835227
RNF213,TCGA-AF-A56L,0.038797005
BRAF,TCGA-AF-A56L,0.01721302
SMAD4,TCGA-AF-A56L,0.050588133
KRAS,TCGA-AF-A56L,0.013115838
BRAF,TCGA-AF-A56L,0.040031876
BCL9L,TCGA-AF-A56L,0.102689101
ARID1A,TCGA-AF-A56L,0.051362165
PTPN13,TCGA-AF-A56L,0.169064928
BRCA2,TCGA-AF-A56L,0.897796105
