submitter_id,genes,values
TCGA-AA-A02W,TNC,0
TCGA-AA-A02J,TNC,0
TCGA-CK-4947,TNC,0
TCGA-AG-A01W,TNC,0
TCGA-A6-A56B,TNC,0
TCGA-AA-3994,TNC,0
TCGA-CK-6747,TNC,0
TCGA-G4-6586,TNC,0
TCGA-CM-6168,TNC,0
TCGA-DM-A0X9,TNC,0
TCGA-AA-A02R,TNC,0
TCGA-AG-3909,TNC,0
TCGA-CM-6679,TNC,0
TCGA-A6-2682,TNC,0
TCGA-F5-6861,TNC,0
TCGA-A6-A566,TNC,0
TCGA-CA-6715,TNC,0
TCGA-G4-6311,TNC,0
TCGA-CL-5917,TNC,0
TCGA-AA-A022,TNC,1
TCGA-AA-3854,TNC,0
TCGA-CK-6751,TNC,0
TCGA-AZ-6601,TNC,1
TCGA-AA-3956,TNC,0
TCGA-A6-2681,TNC,0
TCGA-AA-3841,TNC,0
TCGA-CM-4752,TNC,0
TCGA-WS-AB45,TNC,1
TCGA-AA-3842,TNC,0
TCGA-AA-A01C,TNC,0
TCGA-AA-3509,TNC,0
TCGA-AF-A56N,TNC,0
TCGA-DY-A1DD,TNC,1
TCGA-AA-3939,TNC,0
TCGA-T9-A92H,TNC,0
TCGA-AG-3609,TNC,0
TCGA-A6-6654,TNC,1
TCGA-AA-3930,TNC,0
TCGA-AF-2691,TNC,0
TCGA-AA-3941,TNC,0
TCGA-AH-6544,TNC,0
TCGA-AA-3502,TNC,0
TCGA-AG-A01L,TNC,0
TCGA-AZ-6605,TNC,0
TCGA-DM-A1D4,TNC,0
TCGA-QG-A5Z2,TNC,1
TCGA-AA-A01S,TNC,0
TCGA-AG-3728,TNC,0
TCGA-A6-A567,TNC,0
TCGA-F5-6571,TNC,0
TCGA-AZ-5403,TNC,0
TCGA-DM-A28E,TNC,0
TCGA-AA-3492,TNC,1
TCGA-A6-3809,TNC,0
TCGA-AG-4005,TNC,0
TCGA-AA-3967,TNC,1
TCGA-AA-A01I,TNC,0
TCGA-A6-6780,TNC,0
TCGA-AA-3526,TNC,0
TCGA-A6-2676,TNC,0
TCGA-DY-A1DG,TNC,0
TCGA-CK-6748,TNC,0
TCGA-AG-A02N,TNC,0
TCGA-F5-6464,TNC,0
TCGA-CM-6163,TNC,0
TCGA-DM-A1HB,TNC,0
TCGA-AG-3887,TNC,0
TCGA-SS-A7HO,TNC,1
TCGA-AG-4007,TNC,0
TCGA-CM-6169,TNC,0
TCGA-F5-6814,TNC,1
TCGA-AG-4022,TNC,0
TCGA-AA-3543,TNC,0
TCGA-4N-A93T,TNC,0
TCGA-DM-A1D8,TNC,0
TCGA-AG-3882,TNC,0
TCGA-G4-6588,TNC,1
TCGA-F4-6807,TNC,1
TCGA-AA-A029,TNC,0
TCGA-AA-3972,TNC,0
TCGA-AA-3511,TNC,0
TCGA-D5-5541,TNC,0
TCGA-AD-6889,TNC,1
TCGA-CA-6716,TNC,0
TCGA-A6-4105,TNC,0
TCGA-A6-5662,TNC,0
TCGA-A6-6652,TNC,0
TCGA-CM-5860,TNC,0
TCGA-CM-5861,TNC,1
TCGA-AA-A01R,TNC,1
TCGA-A6-5659,TNC,0
TCGA-DM-A285,TNC,0
TCGA-F5-6813,TNC,0
TCGA-AG-3896,TNC,0
TCGA-DM-A28A,TNC,0
TCGA-D5-6529,TNC,0
TCGA-QG-A5Z1,TNC,0
TCGA-AG-A016,TNC,0
TCGA-CA-6719,TNC,0
TCGA-NH-A50U,TNC,0
TCGA-AG-A025,TNC,0
TCGA-CM-6170,TNC,0
TCGA-AA-3542,TNC,0
TCGA-DY-A0XA,TNC,0
TCGA-AG-A00H,TNC,0
TCGA-QG-A5YW,TNC,0
TCGA-F4-6459,TNC,1
TCGA-AA-3664,TNC,0
TCGA-D5-6538,TNC,0
TCGA-D5-6535,TNC,0
TCGA-AG-A01J,TNC,0
TCGA-CM-5862,TNC,0
TCGA-AG-3591,TNC,0
TCGA-CL-4957,TNC,0
TCGA-AG-A02X,TNC,0
TCGA-AA-A02Y,TNC,0
TCGA-BM-6198,TNC,0
TCGA-AF-3912,TNC,0
TCGA-AA-3666,TNC,0
TCGA-5M-AATE,TNC,1
TCGA-AA-3558,TNC,0
TCGA-DM-A0XD,TNC,0
TCGA-4T-AA8H,TNC,0
TCGA-CK-6746,TNC,0
TCGA-AA-A01K,TNC,0
TCGA-AG-3605,TNC,0
TCGA-D5-6927,TNC,1
TCGA-AG-3732,TNC,0
TCGA-CM-6677,TNC,0
TCGA-EI-6513,TNC,0
TCGA-AZ-6598,TNC,1
TCGA-AG-3586,TNC,0
TCGA-AG-A01Y,TNC,0
TCGA-3L-AA1B,TNC,0
TCGA-AA-3975,TNC,0
TCGA-5M-AATA,TNC,0
TCGA-AA-3532,TNC,0
TCGA-AA-3696,TNC,0
TCGA-G4-6298,TNC,0
TCGA-AA-3681,TNC,0
TCGA-G4-6314,TNC,0
TCGA-D5-6532,TNC,0
TCGA-AA-3860,TNC,0
TCGA-CI-6623,TNC,0
TCGA-AY-A69D,TNC,0
TCGA-AA-3521,TNC,0
TCGA-AG-3893,TNC,0
TCGA-D5-5537,TNC,0
TCGA-DM-A28H,TNC,0
TCGA-CM-6166,TNC,0
TCGA-AZ-6600,TNC,0
TCGA-AA-A017,TNC,0
TCGA-AA-3979,TNC,0
TCGA-AA-A00Z,TNC,0
TCGA-A6-4107,TNC,0
TCGA-D5-6540,TNC,0
TCGA-AA-3525,TNC,0
TCGA-AA-3815,TNC,1
TCGA-DY-A1DF,TNC,0
TCGA-CI-6620,TNC,0
TCGA-EI-6884,TNC,0
TCGA-AG-3584,TNC,0
TCGA-EI-7004,TNC,0
TCGA-D5-6923,TNC,0
TCGA-G4-6322,TNC,0
TCGA-AA-3855,TNC,0
TCGA-A6-6781,TNC,1
TCGA-A6-2672,TNC,1
TCGA-CM-5344,TNC,0
TCGA-AG-3881,TNC,0
TCGA-AG-3883,TNC,0
TCGA-AZ-5407,TNC,1
TCGA-A6-3810,TNC,0
TCGA-AD-6901,TNC,0
TCGA-DM-A0XF,TNC,0
TCGA-CM-5348,TNC,0
TCGA-AA-3489,TNC,0
TCGA-AA-3554,TNC,0
TCGA-AG-3601,TNC,0
TCGA-F4-6806,TNC,0
TCGA-AA-3845,TNC,1
TCGA-AA-3966,TNC,0
TCGA-EI-6506,TNC,0
TCGA-AA-3692,TNC,0
TCGA-AA-3831,TNC,0
TCGA-AG-3902,TNC,0
TCGA-AH-6643,TNC,0
TCGA-CI-6622,TNC,0
TCGA-AF-A56K,TNC,0
TCGA-D5-6924,TNC,0
TCGA-AA-3870,TNC,0
TCGA-DC-4749,TNC,0
TCGA-AZ-4615,TNC,0
TCGA-AA-3529,TNC,0
TCGA-CK-5912,TNC,0
TCGA-CM-4746,TNC,0
TCGA-AD-6548,TNC,0
TCGA-AA-3952,TNC,0
TCGA-AA-3663,TNC,0
TCGA-DY-A1H8,TNC,0
TCGA-CK-4950,TNC,0
TCGA-G5-6235,TNC,0
TCGA-AG-3608,TNC,0
TCGA-EI-6507,TNC,0
TCGA-AA-3672,TNC,0
TCGA-DM-A28M,TNC,0
TCGA-AA-3517,TNC,0
TCGA-AA-3538,TNC,0
TCGA-AZ-4323,TNC,0
TCGA-AA-3518,TNC,0
TCGA-AA-3678,TNC,0
TCGA-CK-5915,TNC,0
TCGA-AG-3602,TNC,0
TCGA-F4-6704,TNC,0
TCGA-AY-A8YK,TNC,0
TCGA-AH-6547,TNC,0
TCGA-CM-4750,TNC,0
TCGA-A6-6142,TNC,0
TCGA-AG-A00Y,TNC,0
TCGA-AA-3864,TNC,1
TCGA-QG-A5YV,TNC,1
TCGA-AZ-6606,TNC,0
TCGA-CM-4743,TNC,0
TCGA-AD-6965,TNC,0
TCGA-AF-A56L,TNC,0
TCGA-AG-3587,TNC,0
TCGA-AA-A01Z,TNC,0
TCGA-AA-A00R,TNC,0
TCGA-G4-6315,TNC,0
TCGA-AG-3594,TNC,0
TCGA-AA-3968,TNC,0
